time,open,high,low,close,Fixed Stop Loss,Trailing Stop,Up Trend Current,Down Trend Current,Entry,SMA 21,%R,%R,K,D
1752221100,192.3,192.95,188.25,189.9,178.695,NaN,182.1788350540209,NaN,0,188.7146640221167,-34.97757847533636,-60.273972602739725,80.96841555290584,86.35345541335705
1752221160,190.3,191,189.2,190.2,178.695,NaN,182.1788350540209,NaN,0,188.9003310193521,-34.285714285714505,-58.63013698630147,71.70812958319085,80.8260602234654
1752221220,190.65,190.9,188.8,189,178.695,NaN,182.1788350540209,NaN,0,188.9127896419331,-60.37735849056605,-63.92045454545457,53.54956916517469,68.74203810042378
1752221280,188.5,189.45,184,184.2,178.695,NaN,182.1788350540209,NaN,0,188.32369093669146,-97.95918367346951,-86.09865470852034,34.83872196108798,53.365473569817844
1752221340,183.8,188,183.6,187.7,178.695,NaN,182.1788350540209,NaN,0,188.24572956960503,-59.80392156862757,-54.70852017937237,27.18557840199172,38.524623176084795
1752221400,188,194.25,187.95,194.25,178.695,NaN,182.1788350540209,NaN,0,188.99626337340442,0,0,42.36094781384862,34.79508272564277
1752221460,194.9,196.8,191.55,191.95,178.695,NaN,182.1788350540209,NaN,0,189.36548045172887,-36.74242424242437,-34.27561837455845,65.1670481270254,44.90452478095525
1752221520,191.7,195.3,191.7,194.05,178.695,NaN,182.1788350540209,NaN,0,189.95104539526275,-20.833333333333307,-19.43462897526501,81.4629459976643,62.996980646179445
1752221580,194.35,196.15,193.1,193.1,178.695,NaN,182.65353744217128,NaN,0,190.3446647208549,-28.030303030303124,-26.148409893993044,76.13907064943241,74.25635492470737
1752221640,193.45,193.8,191.95,193.8,178.695,NaN,182.65353744217128,NaN,0,190.77658163074804,-22.727272727272698,-21.20141342756183,80.34634921256993,79.31612195322221
1752221700,193.3,196.55,192.1,193.5,178.695,NaN,182.79361532815872,NaN,0,191.11700892690453,-25.000000000000053,-23.32155477031809,77.89783490267465,78.12775158822566
1752221760,193.85,195,193.15,193.85,178.695,NaN,183.14175379534285,NaN,0,191.45863281104147,-22.348484848484947,-20.848056537102586,79.84935444527248,79.36451285350569
1752221820,193.8,193.8,189.3,191.1,178.695,NaN,183.14175379534285,NaN,0,191.4138037096613,-43.18181818181826,-40.28268551236759,68.73118823287979,75.49279252694231
1752221880,191.7,191.7,183.55,185.1,178.695,NaN,183.14175379534285,NaN,0,190.62457824595364,-88.30188679245296,-82.68551236749126,42.87299918546163,63.8178472878713
1752221940,185.15,185.85,181.8,183.3,178.695,NaN,183.14175379534285,NaN,0,189.70900596520943,-90,-90,15.89521266392162,42.499800027421024
1752222000,184,184.85,181.25,183.25,178.695,NaN,183.14175379534285,NaN,0,188.90163021955826,-86.9281045751634,-87.13826366559486,0,19.589403949794427
1752222060,183.8,184.05,180,181.6,178.695,NaN,NaN,194.330104051388,0,187.98892644211347,-90.33232628398797,-90.47619047619052,4.736951571734001e-15,5.2984042213072176
1752222120,181.8,183.2,181.1,181.55,178.695,NaN,NaN,193.85459364624916,0,187.1840606368493,-90.63444108761323,-90.77380952380946,4.736951571734001e-15,1.223712489364617e-14
1752222180,182.2,183,180.6,181.7,178.695,NaN,NaN,193.05413428162427,0,186.49855305724313,-89.72809667673724,-89.88095238095245,0.5736261807819544,0.1912087269273213
1752222240,181.3,181.4,178.3,180.2,NaN,NaN,NaN,190.99872085346186,0,185.71123392508773,-88.6227544910181,-89.72972972972985,0.5736261807819544,0.3824174538546378
1752222300,180,181.75,179.4,179.9,NaN,NaN,NaN,190.99872085346186,0,184.98482968445177,-89.67741935483873,-91.35135135135138,0.5736261807819544,0.5736261807819544
1752222360,179.55,182.05,179.2,179.9,NaN,NaN,NaN,190.99872085346186,0,184.3492259738953,-88.05970149253733,-91.35135135135138,4.736951571734001e-15,0.3824174538546378
1752222420,181.25,183.6,180.65,182.9,NaN,NaN,NaN,190.99872085346186,0,184.1680727271584,-39.072847682119146,-75.13513513513516,12.626303559204125,4.399976579995362
1752222480,182,182.55,176.2,179,NaN,NaN,NaN,190.90517075195632,0,183.5220636362636,-67.63005780346809,-86.40776699029122,14.899387159526427,9.175230239576853
1752222540,178.4,178.7,176.8,178.05,NaN,NaN,NaN,188.78715367676068,0,182.83805568173065,-76.43312101910806,-91.01941747572805,14.932383733489162,14.152691484073237
1752222600,178.85,185.55,178.1,185.1,NaN,NaN,NaN,188.78715367676068,1,183.12079872151432,-4.812834224599102,-56.796116504854396,33.5004548752865,21.110741922767364
1752222660,184.85,184.85,182.2,184,175.845,NaN,NaN,188.78715367676068,0,183.23069888132503,-16.577540106951954,-62.135922330097074,60.29996148497577,36.24426669791714
1752222720,184,184.8,183,183.45,175.845,NaN,NaN,188.78715367676068,0,183.2581115211594,-22.45989304812853,-64.80582524271848,87.17203776835186,60.3241513762047
1752222780,183.8,186.3,183.15,185.5,175.845,NaN,NaN,188.78715367676068,0,183.53834758101448,-7.920792079208016,-54.85436893203883,89.31099640068373,78.92766521800378
1752222840,185,185.6,182.4,183.1,175.845,NaN,NaN,188.78715367676068,0,183.48355413338766,-31.683168316831782,-66.50485436893206,84.3195795302265,86.9342045664207
1752222900,182.75,184,180.8,184,175.845,NaN,NaN,188.78715367676068,0,183.54810986671419,-22.772277227722835,-62.135922330097074,85.19942835184605,86.2766680942521
1752222960,184,184,181.5,181.75,175.845,NaN,NaN,188.78715367676068,0,183.3233461333749,-45.04950495049506,-73.05825242718444,71.14876931876519,80.22259240027925
1752223020,182.6,185.45,182.45,185.45,175.845,NaN,NaN,188.78715367676068,0,183.58917786670304,-8.947368421052872,-55.09708737864083,80.40092931254419,78.91637566105182
1752223080,185.1,188,184.8,187.7,175.845,NaN,NaN,188.78715367676068,0,184.10303063336517,-3.0303030303031435,-44.17475728155346,85.94934096691914,79.16634653274285
1752223140,187.25,189.3,186.45,189.1,175.845,NaN,177.65831142889311,NaN,0,184.72765180419452,-2.352941176470789,-36.60933660933665,100,88.78342342648779
1752223200,188.9,193.9,188.5,192.45,175.845,NaN,180.38498028600378,NaN,0,185.6929453286702,-11.068702290076471,-20.147420147420238,100,95.31644698897306
1752223260,193.25,193.25,188.3,188.95,175.845,NaN,180.38498028600378,NaN,0,186.10007716258642,-37.786259541984876,-37.34643734643742,91.24828908305433,97.08276302768479
1752223320,189.25,189.8,170.9,173.05,NaN,NaN,NaN,196.11666596833695,0,184.46881751726312,-90.65217391304346,-91.61793372319686,57.914955749721,83.05441494425845
1752223380,173.55,184.35,173.55,178.9,NaN,NaN,NaN,196.11666596833695,1,183.77271532760523,-65.21739130434783,-66.80497925311202,34.47155562894216,61.21160015390584
1752223440,179.6,182.25,178.9,181.95,169.95499999999998,NaN,NaN,196.11666596833695,0,183.54487591165457,-51.956521739130515,-51.956521739130515,24.342107490775344,38.90953962314618
1752223500,182,182.55,179.75,179.75,169.95499999999998,NaN,NaN,196.11666596833695,0,183.07051642269775,-61.5217391304348,-61.5217391304348,35.94749709995158,31.58705340655638
1752223560,181,181,178.85,180.7,169.95499999999998,NaN,NaN,194.95586954182588,0,182.77420186986052,-57.391304347826164,-57.391304347826164,39.161825156446035,33.15047658239101
1752223620,180.2,181.8,178.75,181.5,169.95499999999998,NaN,NaN,194.71778258764328,0,182.61492663612796,-53.91304347826089,-53.91304347826089,39.11830741337929,38.07587655659232
1752223680,180.6,181.65,179,179,169.95499999999998,NaN,NaN,194.11850432887894,0,182.16306080661195,-64.7826086956522,-64.7826086956522,38.28244029687013,38.854190955565166
1752223740,179.6,182,178.75,181.7,169.95499999999998,NaN,NaN,193.76415389599106,0,182.10517820578545,-51.677852348993355,-53.04347826086964,40.58099744067683,39.3272483836421
1752223800,182.8,192.6,182.8,191,NaN,176.688,NaN,193.76415389599106,0,183.21703093006226,-7.3732718894008995,-12.608695652173937,54.472271521469054,44.44523641967203
1752223860,189.55,191.05,188.4,189.75,NaN,176.688,NaN,193.76415389599106,0,184.03365206380448,-14.960629921259827,-18.04347826086959,69.96013162144675,55.004466861197564
1752223920,189.55,191.15,188.9,189.15,NaN,176.688,NaN,193.76415389599106,0,184.67319555582893,-24.9097472924187,-20.652173913043477,79.80254594579941,68.07831636290508
1752223980,189.1,189.55,187.05,188.6,NaN,176.688,NaN,193.76415389599106,0,185.1640461113503,-28.880866425992792,-23.043478260869616,75.77628815220692,75.1796552398177
1752224040,188.6,188.65,186.4,188.55,NaN,176.688,NaN,193.76415389599106,0,185.58729034743152,-29.24187725631758,-23.260869565217366,77.99952529646478,77.8594531314904
1752224100,187.55,191.2,187.35,189.1,NaN,176.688,NaN,193.76415389599106,0,186.02637905400258,-25.270758122743693,-20.869565217391354,82.28257063652245,78.68612802839807
1752224160,188.7,190.4,185.35,185.35,NaN,176.688,NaN,193.76415389599106,0,185.94183167225225,-52.34657039711193,-37.17391304347831,72.31794856925355,77.53334816741362
1752224220,184.7,188.3,184.7,188.05,NaN,176.688,NaN,193.76415389599106,0,186.20535271322072,-32.85198555956668,-25.434782608695627,66.08797381022258,73.56283100533288
1752224280,187.95,190.35,187.05,187.85,NaN,176.688,NaN,193.76415389599106,0,186.41093362406812,-48.469387755102126,-26.304347826087007,58.05150466798755,65.48580901582125
1752224340,188,192.25,187.5,191.4,NaN,177.088,NaN,193.76415389599106,0,187.0345669210596,-11.258278145695272,-10.869565217391305,76.53880852175978,66.89276233332332
1752224400,190.5,193.3,190.5,191.8,NaN,177.488,NaN,193.76415389599106,0,187.63024605592716,-17.441860465116232,-9.13043478260867,87.62149687722145,74.07060335565627
1752224460,191.7,192.5,187.15,187.6,NaN,177.488,NaN,193.76415389599106,0,187.62646529893627,-66.27906976744188,-27.391304347826136,82.83554894656884,82.3319514485167
1752224520,187.85,188.15,181.8,182.9,NaN,177.488,NaN,193.76415389599106,0,187.03565713656923,-90.4347826086957,-47.82608695652174,50.039194337711656,73.49874672050066
1752224580,183,185.6,181.6,185,NaN,177.488,NaN,193.76415389599106,0,186.78119999449808,-70.94017094017093,-38.69565217391307,24.450681630418043,52.441808304899524
1752224640,185.6,185.8,182.15,182.7,NaN,177.488,NaN,193.76415389599106,0,186.27104999518582,-90.59829059829066,-48.695652173913125,7.985821649319935,27.491899205816562
1752224700,182.4,183.7,181,182.1,NaN,177.488,NaN,193.76415389599106,0,185.7496687457876,-91.05691056910575,-51.304347826087,7.985821649319935,13.474108309685995
1752224760,182.5,184.05,181.5,183.2,NaN,177.488,NaN,193.76415389599106,0,185.43096015256415,-82.11382113821149,-46.52173913043486,4.583035049448243,6.851559449362727
1752224820,182.9,185.1,182.75,185.1,NaN,177.488,NaN,193.76415389599106,0,185.38959013349364,-66.66666666666674,-38.26086956521744,16.034122937567542,9.53432654544524
1752224880,184.15,184.75,181.95,182.8,NaN,177.488,NaN,193.76415389599106,0,185.06589136680694,-85.36585365853651,-46.874999999999986,19.556544512956076,13.391234166657286
1752224940,182.7,182.7,177.35,178.85,NaN,NaN,NaN,191.7237495098413,0,184.28890494595606,-90.0990099009901,-64.50892857142864,15.214510486788063,16.93505931243723
1752225000,179.3,180.1,177.35,179.2,NaN,NaN,NaN,190.0788745588572,0,183.65279182771155,-82.87037037037044,-71.39240506329125,4.721331164839503,13.16412872152788
1752225060,178.4,180.15,178.2,179.4,NaN,NaN,NaN,189.97848710297149,0,183.12119284924762,-75.73964497041412,-87.14733542319743,3.122660097103813,7.686167249577125
1752225120,179.5,180.95,178.05,178.05,NaN,NaN,NaN,189.97848710297149,0,182.48729374309167,-91.71597633136076,-95.61128526645757,3.1226600971038145,3.6555504530157097
1752225180,177.9,179.6,176.4,179.05,NaN,NaN,NaN,188.49382455340688,0,182.0576320252052,-69.54022988505737,-84.3195266272189,5.705169905378664,3.9834966998620964
1752225240,178.7,180.25,177.6,178.2,NaN,NaN,NaN,188.49382455340688,0,181.57542802205455,-79.31034482758638,-89.3491124260356,6.103415555870925,4.977081852784467
1752225300,178.1,178.1,173.55,174.15,NaN,NaN,NaN,186.43549788825956,0,180.64724951929773,-94.80519480519484,-96.96202531645572,6.103415555870925,5.970667005706837
1752225360,173.75,178.15,173.1,175.8,NaN,NaN,NaN,186.43549788825956,0,180.0413433293855,-76.82403433476381,-86.63366336633656,10.953254093515952,7.7200284017526
1752225420,175.95,177.15,172.2,175.2,NaN,NaN,NaN,186.11800328949028,0,179.4361754132123,-71.42857142857143,-85.78199052132703,15.30443365555483,10.78703443498057
1752225480,175.3,177.5,174.5,176.75,NaN,NaN,NaN,186.11800328949028,1,179.10040348656077,-47.99999999999987,-78.43601895734594,30.25438712823375,18.837358292434843
1752225540,176.6,179,176.2,178.55,167.9125,NaN,NaN,186.11800328949028,0,179.03160305074067,-27.428571428571168,-69.9052132701421,45.66618490226988,30.408335228686155
1752225600,178.45,181.15,177.55,181.15,167.9125,NaN,NaN,186.11800328949028,0,179.29640266939808,0,-57.58293838862555,72.32634251541923,49.41563818197429
1752225660,180.45,183.7,180,181.4,167.9125,NaN,NaN,186.11800328949028,0,179.5593523357233,-19.99999999999985,-56.39810426540281,90.70972237607363,69.56741659792091
1752225720,181.6,182.05,180.05,182.05,167.9125,NaN,NaN,186.11800328949028,0,179.8706832937579,-14.347826086956324,-53.31753554502364,100,87.67868829716429
1752225780,180.8,181.8,178.75,180.75,167.9125,NaN,NaN,186.11800328949028,0,179.98059788203818,-25.65217391304338,-59.478672985781984,94.59447106691972,95.10139781433111
1752225840,180.8,182.55,180.55,180.75,167.9125,NaN,NaN,186.11800328949028,0,180.0767731467834,-25.65217391304338,-59.478672985781984,89.18894213383946,94.59447106691972
1752225900,180,180,175.3,178,167.9125,NaN,NaN,186.11800328949028,0,179.8171765034355,-49.56521739130425,-72.51184834123221,72.7101153460363,85.49784284893182
1752225960,178.35,179.9,176.5,179.75,167.9125,NaN,NaN,186.11800328949028,0,179.80877944050604,-42.934782608695585,-64.21800947867297,69.63645948600133,77.17850565529237
1752226020,179.6,180.35,177.35,177.35,167.9125,NaN,NaN,186.11800328949028,0,179.50143201044278,-75.59523809523823,-75.59241706161139,57.51920142276242,66.62192541826668
1752226080,177.85,177.85,174.25,175.1,167.9125,NaN,NaN,186.11800328949028,0,178.95125300913745,-91.00529100529106,-85.7142857142857,48.995571943876804,58.71707761754684
1752226140,174.5,176.3,172,175.6,167.9125,NaN,NaN,184.8280965023863,0,178.53234638299526,-69.23076923076925,-77.70897832817342,30.440885332565042,45.651886233068076
1752226200,174.3,179.2,172.65,176.6,167.9125,NaN,NaN,184.8280965023863,0,178.29080308512084,-56.39810426540294,-66.66666666666673,26.903388088701423,35.446615121714416
1752226260,174.7,180.8,174.45,177.05,167.9125,NaN,NaN,184.8280965023863,0,178.13570269948073,-52.13270142180089,-63.405797101449224,31.51546364932268,29.619912356863043
1752226320,177.1,179.05,176.85,177.8,167.9125,NaN,NaN,184.8280965023863,0,178.09373986204565,-45.023696682464404,-55.72519083969455,43.262076994398086,33.893642910807394
1752226380,178.15,179.65,177.55,178.6,167.9125,NaN,NaN,184.8280965023863,0,178.15702237928994,-25.00000000000016,-49.61832061068704,54.46195665460934,43.0798324327767
1752226440,177.65,179.3,177.4,178.2,167.9125,NaN,NaN,184.8280965023863,0,178.1623945818787,-29.545454545454767,-52.671755725190906,62.41247597331007,53.378836540772504
1752226500,177.35,178.2,175.8,177.8,167.9125,NaN,NaN,184.8280965023863,0,178.11709525914387,-34.090909090909044,-54.50980392156854,62.60005415347657,59.824828927131996
1752226560,177.6,179.3,177,177.1,167.9125,NaN,NaN,184.8280965023863,0,177.9899583517509,-42.04545454545468,-56.410256410256416,56.385173449429715,60.465901192072124
1752226620,177,178.15,175.8,177,167.9125,NaN,NaN,184.8280965023863,0,177.86621355778203,-43.18181818181826,-57.264957264957225,51.86813580228747,56.95112113506459
1752226680,177,179.35,177,177.4,167.9125,NaN,NaN,184.8280965023863,0,177.80793686305927,-41.71779141104299,-53.846153846153754,57.02112344634901,55.091477566022064
1752226740,176.8,178.45,176.8,176.8,167.9125,NaN,NaN,184.8280965023863,0,177.68194475517686,-62.99212598425174,-58.974358974358836,56.59442492804204,55.161228058892846
1752226800,176.55,179.3,176.05,178.9,167.9125,NaN,NaN,184.8280965023863,0,177.83420166077974,-19.480519480519508,-41.02564102564092,73.55132396255107,62.38895744564738
1752226860,178.5,183.6,177.95,183.6,167.9125,NaN,NaN,184.8280965023863,0,178.55492645318228,0,-0.8547008547008069,83.49801619767463,71.21458836275592
1752226920,183.8,185,182.45,184.05,167.9125,NaN,NaN,184.8280965023863,0,179.2418106465345,-10.326086956521628,-7.3076923076922204,100,85.68311338674191
1752226980,184.05,186.6,183,185.5,167.9125,NaN,175.0641599261333,NaN,0,180.0240843157177,-10.185185185185148,-7.53424657534243,100,94.49933873255821
1752227040,185.1,189.6,184.05,188.55,NaN,NaN,176.39774393351996,NaN,0,181.08982377625298,-7.6086956521737985,-5.965909090908996,100,100
1752227100,188.55,189.15,186.05,187,NaN,NaN,177.28546954016798,NaN,0,181.82859580422135,-18.840579710144908,-14.772727272727245,93.51811312506129,97.8393710416871
1752227160,186.55,186.55,182.7,185,NaN,NaN,177.28546954016798,NaN,0,182.22502132869369,-33.94833948339483,-26.136363636363612,79.49369063302504,91.00393458602878
1752227220,185.3,188,184.95,187.9,NaN,NaN,177.28546954016798,NaN,0,182.93439366260696,-12.546125461254544,-9.659090909090848,71.69982732431417,81.5705436941335
1752227280,188.4,193.15,187.4,192.15,NaN,NaN,179.16230729478244,NaN,0,184.08634445478108,-5.847953216374271,-4.728132387706855,77.5099766080687,76.23449818846929
1752227340,191.4,194.15,191.2,192.15,NaN,NaN,181.7885765653042,NaN,0,185.09430139793346,-12.345679012345666,-9.029345372460494,90.8626615089208,80.02415514710121
1752227400,190.9,190.9,187.2,188.75,NaN,NaN,181.7885765653042,NaN,0,185.55126372319177,-46.15384615384613,-24.379232505643362,86.39795852197368,84.92353221298771
1752227460,188.45,188.85,186.75,187.4,NaN,NaN,181.7885765653042,NaN,0,185.7823557577928,-58.951965065502094,-30.47404063205417,70.7618230591009,82.67414769666512
1752227520,187.85,188.85,186.4,186.65,NaN,NaN,181.7885765653042,NaN,0,185.8908112880687,-65.50218340611345,-33.860045146726854,52.908212441154895,70.02266467407648
1752227580,186.9,190.65,186.9,189.7,NaN,NaN,181.7885765653042,NaN,0,186.3669598770601,-38.86462882096079,-20.090293453724676,48.7529744298269,57.47433664336089
1752227640,189.3,190.9,188.9,190.2,NaN,NaN,181.7885765653042,NaN,0,186.84608989242759,-34.49781659388656,-17.832957110609552,45.1008954845457,48.920694118509154
1752227700,190,191.45,187.9,188.95,NaN,NaN,181.7885765653042,NaN,0,187.10907865587413,-56.52173913043487,-23.47629796839736,36.40645516371936,43.42010835936398
1752227760,188.7,194.7,187.9,194.7,NaN,NaN,181.7885765653042,NaN,0,188.05794382388987,0,0,44.323036441457845,41.94346236324096
1752227820,194.5,194.5,191.6,192.55,NaN,NaN,182.0312928006879,NaN,0,188.61945084590363,-25.903614457831104,-9.75056689342394,44.34433226021928,41.69127462179882
1752227880,192.45,193.3,191,192.9,NaN,NaN,182.0312928006879,NaN,0,189.15451949016568,-21.686746987951647,-8.888888888888804,53.27494264020021,47.31410378062577
1752227940,193.4,196.55,192.25,194.7,NaN,NaN,183.56384716855717,NaN,0,189.84770455389497,-18.22660098522189,-8.915662650602519,49.30668167198044,48.97531885746664
