time,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,Up Trend,Down Trend,K,D,%R,%R.1,datetime
1752824820,24941.45,24942.35,24938.5,24939.1,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24960.44754834222,29.272780173771277,34.0909144413798,-95.45454545455672,-86.61679135494751,2025-07-18 13:17:00
1752824880,24940.35,24941.4,24938.2,24940.5,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24958.780293508004,4.5175668365808885,22.605713962804533,-82.96296296296835,-84.28927680797922,2025-07-18 13:18:00
1752824940,24939.45,24943.45,24937.8,24940.5,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24958.780293508004,9.035133673161772,14.275160227837988,-80.57553956834212,-84.28927680797922,2025-07-18 13:19:00
1752825000,24940.7,24941.2,24938.15,24939.85,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24957.489537741483,11.594423676069056,8.382374728603915,-85.25179856115786,-85.36990856193007,2025-07-18 13:20:00
1752825060,24940.95,24943.25,24935.55,24942.6,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24957.489537741483,19.90224449494485,13.510600614725236,-56.34674922601463,-80.79800498753285,2025-07-18 13:21:00
1752825120,24942.3,24945.95,24941.05,24944.0,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24957.489537741483,33.407556946753964,21.634741705922636,-47.6780185758516,-78.73227689741476,2025-07-18 13:22:00
1752825180,24944.25,24944.9,24942.25,24944.9,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24957.489537741483,52.30736284938147,35.20572143036011,-42.10526315788644,-79.55326460480875,2025-07-18 13:23:00
1752825240,24944.75,24946.5,24942.4,24943.25,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24957.489537741483,54.49857153002714,46.7378304420542,-51.26582278480328,-86.16352201257767,2025-07-18 13:24:00
1752825300,24942.55,24946.6,24940.15,24945.55,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24957.489537741483,60.97786013028161,55.92793150323009,-9.502262443432954,-82.03054806828439,2025-07-18 13:25:00
1752825360,24945.5,24947.75,24944.15,24946.35,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24957.489537741483,67.33410612028943,60.93684592686608,-11.475409836076818,-80.59299191374845,2025-07-18 13:26:00
1752825420,24945.7,24949.35,24944.4,24948.1,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24957.489537741483,85.65084311752042,71.32093645603051,-9.057971014493232,-77.44833782569822,2025-07-18 13:27:00
1752825480,24947.95,24949.2,24945.9,24947.3,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24957.489537741483,90.7330016251508,81.23931695432023,-14.855072463763626,-78.88589398023416,2025-07-18 13:28:00
1752825540,24947.55,24948.65,24944.95,24945.9,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24957.489537741483,85.83023773140849,87.40469415802659,-24.99999999998023,-81.11313868612716,2025-07-18 13:29:00
1752825600,24946.8,24948.3,24941.8,24944.9,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24957.489537741483,70.59890762463648,82.38738232706527,-48.36956521737497,-55.15587529975442,2025-07-18 13:30:00
1752825660,24944.85,24951.9,24942.35,24951.15,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24957.489537741483,74.34791456169499,76.92568663924666,-6.382978723404255,-25.179856115105277,2025-07-18 13:31:00
1752825720,24952.4,24952.4,24945.75,24951.85,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24957.489537741483,84.768669893228,76.5718306931865,-4.489795918391105,-19.306930693075817,2025-07-18 13:32:00
1752825780,24951.2,24955.2,24949.15,24953.85,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24957.489537741483,100.0,86.37219481830766,-8.970099667789023,-6.870229007644188,2025-07-18 13:33:00
1752825840,24953.6,24957.2,24952.85,24956.35,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24957.489537741483,100.0,94.92288996440936,-5.519480519494172,-3.9260969977003497,2025-07-18 13:34:00
1752825900,24956.7,24956.7,24952.8,24954.95,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24957.489537741483,94.42561560941247,98.14187186980418,-14.61038961038823,-10.392609699768355,2025-07-18 13:35:00
1752825960,24955.0,24957.3,24954.05,24955.45,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24957.489537741483,90.17676315470892,94.86745958804048,-11.935483870958354,-8.50574712643009,2025-07-18 13:36:00
1752826020,24954.85,24957.25,24954.6,24956.0,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24957.489537741483,87.44846598000557,90.683614914709,-8.387096774188855,-5.9770114942495285,2025-07-18 13:37:00
1752826080,24955.85,24959.35,24953.85,24956.95,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24957.489537741483,92.98565077620042,90.20362663697163,-13.675213675201803,-10.084033613436516,2025-07-18 13:38:00
1752826140,24957.5,24961.15,24956.9,24960.95,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24944.23130717875,,97.23450323090395,92.55620666237,-1.063829787237748,-0.7812500000027756,2025-07-18 13:39:00
1752826200,24960.55,24962.65,24958.8,24959.2,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24946.25567646087,,93.14343828904047,94.45453076538163,-20.4142011834345,-12.730627306274725,2025-07-18 13:40:00
1752826260,24959.15,24968.9,24958.45,24966.4,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24947.51760881479,,93.18063788343314,94.51952646779256,-12.658227848101266,-7.496251874062477,2025-07-18 13:41:00
1752826320,24966.55,24971.35,24965.15,24969.7,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24951.848347933308,,93.18063788343316,93.16823801863562,-8.894878706188043,-4.60893854748003,2025-07-18 13:42:00
1752826380,24969.75,24971.25,24963.35,24965.5,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24951.848347933308,,89.03486270242239,91.79871282309624,-31.53638814015512,-16.340782122901295,2025-07-18 13:43:00
1752826440,24963.6,24969.1,24962.5,24969.0,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24951.848347933308,,79.01020305922746,87.07523454836102,-13.428571428563114,-6.5642458100519345,2025-07-18 13:44:00
1752826500,24968.55,24971.3,24967.55,24967.9,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24952.64149564338,,64.17732466051113,77.40746347405367,-19.714285714269085,-9.636871508371955,2025-07-18 13:45:00
1752826560,24968.3,24968.75,24961.0,24962.1,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24952.64149564338,,41.80912862475543,61.66555211483135,-52.857142857142854,-25.83798882681617,2025-07-18 13:46:00
1752826620,24962.8,24963.95,24958.25,24958.75,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24952.64149564338,,18.50045493461702,41.49563607329454,-87.19723183391753,-35.19553072625364,2025-07-18 13:47:00
1752826680,24959.5,24959.5,24951.65,24953.6,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24952.64149564338,,2.8421709430404014e-14,20.103194519790843,-90.10152284265293,-49.581005586593186,2025-07-18 13:48:00
1752826740,24953.3,24957.45,24953.15,24957.2,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24952.64149564338,,5.384018234228647,7.96149105628191,-71.82741116751222,-45.35256410256134,2025-07-18 13:49:00
1752826800,24956.35,24957.5,24951.85,24955.3,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24952.64149564338,,8.000219148287165,4.461412460838614,-81.47208121828245,-51.44230769231016,2025-07-18 13:50:00
1752826860,24956.0,24958.85,24954.75,24958.1,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24952.64149564338,,14.781674109082967,9.388637163866262,-67.17557251909514,-42.46794871795268,2025-07-18 13:51:00
1752826920,24957.15,24959.35,24955.8,24956.6,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24952.64149564338,,13.846632110637763,12.209508456002633,-74.80916030535552,-47.275641025645434,2025-07-18 13:52:00
1752826980,24956.3,24956.95,24952.4,24954.85,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24952.64149564338,,12.979541344098497,13.869282521273076,-83.71501272265931,-55.837563451778024,2025-07-18 13:53:00
1752827040,24954.9,24955.35,24949.7,24950.95,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24968.654182582224,6.198086383302692,11.00808661267965,-93.4383202099735,-69.03553299491817,2025-07-18 13:54:00
1752827100,24950.7,24953.45,24949.3,24953.05,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24967.136264324003,5.027768076689851,8.068465268030346,-74.40273037542916,-61.928934010151345,2025-07-18 13:55:00
1752827160,24953.2,24960.2,24952.2,24959.4,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24967.136264324003,17.493399672482838,9.573084710825126,-7.339449541276749,-40.439932318096055,2025-07-18 13:56:00
1752827220,24959.15,24981.55,24957.65,24981.1,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24947.50337589756,,50.82673300581617,24.44930025166296,-1.3953488372115583,-1.1320754716999435,2025-07-18 13:57:00
1752827280,24980.95,24993.9,24980.7,24993.9,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24963.453038307805,,80.88140840997893,49.73384702942599,0.0,0.0,2025-07-18 13:58:00
1752827340,24994.25,24994.25,24957.9,24960.4,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,25008.44226552298,73.60441460614005,68.43751867397839,-75.30589543937263,-69.7938144329867,2025-07-18 13:59:00
1752827400,24960.0,24965.5,24958.3,24961.95,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24993.19053897068,48.06606841347834,67.51729714319912,-71.85761957730534,-71.61862527716256,2025-07-18 14:00:00
1752827460,24962.1,24962.6,24959.35,24960.35,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24990.11148507361,21.577974179782164,47.749485733133525,-75.41713014460713,-75.41713014460713,2025-07-18 14:01:00
1752827520,24959.45,24965.95,24959.15,24964.15,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24990.11148507361,23.776975191683736,31.140339261648084,-66.96329254727043,-66.96329254727043,2025-07-18 14:02:00
1752827580,24964.5,24970.65,24963.8,24967.9,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24990.11148507361,27.341824259101873,24.232257876855925,-58.62068965516823,-58.62068965516823,2025-07-18 14:03:00
1752827640,24967.75,24969.0,24963.45,24966.5,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24990.11148507361,30.862526649231487,27.3271087000057,-65.99286563614858,-61.735261401556286,2025-07-18 14:04:00
1752827700,24966.05,24969.1,24964.35,24967.45,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24990.11148507361,32.70936601902194,30.30457230911843,-73.22404371584791,-59.62180200222211,2025-07-18 14:05:00
1752827760,24967.3,24969.5,24963.6,24964.5,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24990.11148507361,30.049116199713858,31.207002955989093,-81.84319119670204,-66.18464961067745,2025-07-18 14:06:00
1752827820,24964.6,24965.3,24959.75,24960.65,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24986.18824286401,25.47214727347888,29.41020983073822,-92.43466299862418,-74.74972191323248,2025-07-18 14:07:00
1752827880,24960.5,24966.25,24960.15,24962.75,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24986.18824286401,19.2919173828818,24.937726952024843,-63.96761133603287,-70.0778642936585,2025-07-18 14:08:00
1752827940,24962.85,24968.15,24962.85,24965.6,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24986.18824286401,15.266328334891886,20.010130997084183,-43.91304347828618,-63.73748609566405,2025-07-18 14:09:00
1752828000,24966.85,24966.85,24963.7,24965.25,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24986.18824286401,13.776181161354884,16.11147562637619,-46.95652173914309,-64.51612903225703,2025-07-18 14:10:00
1752828060,24965.5,24968.05,24963.7,24968.05,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24986.18824286401,16.067044394039964,15.036517963428912,-23.853211009191153,-58.286985539488995,2025-07-18 14:11:00
1752828120,24967.25,24968.05,24963.7,24967.35,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24985.474501278764,40.73595397796221,23.52639317778569,-22.051282051296976,-59.84427141268303,2025-07-18 14:12:00
1752828180,24968.3,24971.65,24966.1,24969.6,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24985.474501278764,69.77046192130076,42.19115343110098,-17.22689075632487,-54.838709677421704,2025-07-18 14:13:00
1752828240,24970.3,24972.4,24968.25,24970.1,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24985.474501278764,96.00957359138071,68.83866316354789,-18.1818181818391,-53.72636262514141,2025-07-18 14:14:00
1752828300,24969.35,24971.7,24967.25,24968.2,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24985.474501278764,90.16004475928476,85.31336009065541,-33.20158102766992,-57.95328142380167,2025-07-18 14:15:00
1752828360,24968.35,24969.2,24964.35,24964.95,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24984.512967789,64.04755658167156,83.40572497744567,-60.816326530618184,-65.18353726362358,2025-07-18 14:16:00
1752828420,24965.35,24967.1,24963.35,24964.35,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24982.314171010097,34.95355453288977,63.05371862461536,-84.29319371728228,-66.51835372636478,2025-07-18 14:17:00
1752828480,24964.55,24965.3,24958.15,24959.5,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24979.25025390909,11.460176440271658,36.82042918494432,-90.5263157894839,-77.3081201334804,2025-07-18 14:18:00
1752828540,24958.95,24967.95,24958.1,24967.25,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24979.25025390909,28.180595200898825,24.86477539135342,-36.01398601398886,-60.066740823135845,2025-07-18 14:19:00
1752828600,24967.4,24970.85,24964.15,24969.55,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24979.25025390909,54.09852766276253,31.24643310131101,-19.93006993008114,-54.94994438264811,2025-07-18 14:20:00
1752828660,24969.7,24974.3,24969.2,24973.75,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24979.25025390909,87.43186099609586,56.57032795325241,-3.395061728390418,-45.60622914349203,2025-07-18 14:21:00
1752828720,24973.95,24974.25,24971.2,24971.85,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24979.25025390909,91.46766933705472,77.66601933197104,-15.12345679012727,-49.83314794216039,2025-07-18 14:22:00
1752828780,24971.75,24973.7,24969.7,24970.3,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24979.25025390909,84.91039882728471,87.93664305347845,-24.69135802469025,-56.956004756245285,2025-07-18 14:23:00
1752828840,24970.35,24975.7,24969.55,24974.35,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24979.25025390909,84.22429212287499,86.86745342907147,-7.670454545465996,-54.37158469945969,2025-07-18 14:24:00
1752828900,24973.95,24976.75,24972.25,24973.3,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24979.25025390909,85.71013062684233,84.94827385900068,-18.49865951742873,-57.63411279230142,2025-07-18 14:25:00
1752828960,24973.75,24976.05,24969.75,24970.7,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24979.25025390909,83.75516752325403,84.56319675765712,-32.439678284175876,-64.78679504814365,2025-07-18 14:26:00
1752829020,24970.6,24975.65,24968.65,24975.65,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24979.25025390909,84.33000209203733,84.59843341404456,-5.89812332438852,-5.89812332438852,2025-07-18 14:27:00
1752829080,24976.4,24986.35,24974.85,24985.65,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24961.487049895528,,88.20042466409716,85.42853142646284,-3.153153153140457,-2.477876106184388,2025-07-18 14:28:00
1752829140,24985.8,24988.15,24984.75,24986.7,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24968.228344905976,,99.8887278643736,90.8063848735027,-7.435897435901167,-4.825291181366347,2025-07-18 14:29:00
1752829200,24986.5,24991.6,24985.35,24989.3,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24970.200510415376,,100.0,96.02971750949024,-10.021786492372827,-6.865671641788873,2025-07-18 14:30:00
1752829260,24989.05,24990.4,24984.0,24984.85,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24970.200510415376,,91.63403004833788,97.17425263757048,-29.41176470588608,-20.149253731343283,2025-07-18 14:31:00
1752829320,24984.4,24997.75,24983.85,24997.75,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24970.200510415376,,91.63403004833788,94.42268669889192,0.0,0.0,2025-07-18 14:32:00
1752829380,24998.15,24998.85,24994.3,24995.35,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24976.57969709281,,85.87733028625284,89.71513012764287,-11.58940397351105,-8.588957055214724,2025-07-18 14:33:00
1752829440,24995.65,25005.05,24995.35,25005.05,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24979.294227383525,,94.24330023791497,90.5848868575019,0.0,0.0,2025-07-18 14:34:00
1752829500,25004.6,25005.2,24998.05,24999.0,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24980.664804645177,,82.33178880222498,87.48413977546426,-16.963064295487964,-13.163481953291804,2025-07-18 14:35:00
